MONTH,REGION,COUNTRYOFRESIDENCE,OVERNIGHTSTAYS
2023-01-01,Basel Region,South Korea,383
2023-01-01,Basel Region,Malaysia,258
2023-01-01,Basel Region,Philippines,119
2023-01-01,Basel Region,"New Zealand, Oceania",66
2023-01-01,Basel Region,Singapore,362
2023-01-01,Basel Region,Oman,3
2023-01-01,Basel Region,Taiwan (Chinese Taipei),113
2023-01-01,Basel Region,Thailand,165
2023-01-01,Basel Region,Other West Asian countries,226
2023-01-01,Basel Region,Estonia,11
2023-01-01,Basel Region,Latvia,66
2023-01-01,Basel Region,Lithuania,54
2023-01-01,Basel Region,Saudi Arabia,196
2023-01-01,Basel Region,United Arab Emirates,232
2023-01-01,Basel Region,Croatia,170
2023-01-01,Basel Region,Romania,527
2023-01-01,Basel Region,Russia,292
2023-01-01,Basel Region,Slovakia,87
2023-01-01,Basel Region,Slovenia,126
2023-01-01,Basel Region,Czechia,323
2023-01-01,Basel Region,Ukraine,39
2023-01-01,Basel Region,Serbia,125
2023-01-01,Bern Region,Switzerland,228000
2023-01-01,Bern Region,Germany,34501
2023-01-01,Bern Region,France,7257
2023-01-01,Bern Region,Italy,5415
2023-01-01,Bern Region,Austria,2784
2023-01-01,Bern Region,United Kingdom,20197
2023-01-01,Bern Region,Irland,741
2023-01-01,Bern Region,Netherlands,8444
2023-01-01,Bern Region,Belgium,3473
2023-01-01,Bern Region,Luxembourg,2257
2023-01-01,Bern Region,Denmark,528
2023-01-01,Bern Region,Sweden,863
2023-01-01,Bern Region,Norway,640
2023-01-01,Bern Region,Finland,352
2023-01-01,Bern Region,Spain,3015
2023-01-01,Bern Region,Portugal,752
2023-01-01,Bern Region,Greece,799
2023-01-01,Bern Region,Turkey,893
2023-01-01,Bern Region,Other European countries,1153
2023-01-01,Bern Region,Liechtenstein,375
2023-01-01,Bern Region,Iceland,40
2023-01-01,Bern Region,Poland,1427
2023-01-01,Bern Region,Hungary,371
2023-01-01,Bern Region,Belarus,38
2023-01-01,Bern Region,Bulgaria,394
2023-01-01,Bern Region,Malta,143
2023-01-01,Bern Region,Cyprus,200
2023-01-01,Bern Region,Chile,134
2023-01-01,Bern Region,United States,12215
2023-01-01,Bern Region,Canada,1368
2023-01-01,Bern Region,Mexico,1103
2023-01-01,Bern Region,Brazil,4388
2023-01-01,Bern Region,Argentina,392
2023-01-01,Bern Region,Other South American countries,606
2023-01-01,Bern Region,Other Central American countries,577
2023-01-01,Bern Region,Egypt,189
2023-01-01,Bern Region,Other North African countries,171
2023-01-01,Bern Region,South Africa,504
2023-01-01,Bern Region,Other African countries,310
2023-01-01,Bern Region,Bahrain,41
2023-01-01,Bern Region,Israel,733
2023-01-01,Bern Region,India,2466
2023-01-01,Bern Region,Japan,794
2023-01-01,Bern Region,Other South-East Asian countries,1456
2023-01-01,Bern Region,Qatar,357
2023-01-01,Bern Region,Kuwait,586
2023-01-01,Bern Region,Australia,4879
2023-01-01,Bern Region,China,1927
2023-01-01,Bern Region,Hong Kong,1392
2023-01-01,Bern Region,Indonesia,2128
2023-01-01,Bern Region,South Korea,8863
2023-01-01,Bern Region,Malaysia,2592
2023-01-01,Bern Region,Philippines,433
2023-01-01,Bern Region,"New Zealand, Oceania",343
2023-01-01,Bern Region,Singapore,2650
2023-01-01,Bern Region,Oman,195
2023-01-01,Bern Region,Taiwan (Chinese Taipei),2820
2023-01-01,Bern Region,Thailand,2504
2023-01-01,Bern Region,Other West Asian countries,500
2023-01-01,Bern Region,Estonia,575
2023-01-01,Bern Region,Latvia,215
2023-01-01,Bern Region,Lithuania,137
2023-01-01,Bern Region,Saudi Arabia,948
2023-01-01,Bern Region,United Arab Emirates,1673
2023-01-01,Bern Region,Croatia,257
2023-01-01,Bern Region,Romania,968
2023-01-01,Bern Region,Russia,893
2023-01-01,Bern Region,Slovakia,394
2023-01-01,Bern Region,Slovenia,444
2023-01-01,Bern Region,Czechia,557
2023-01-01,Bern Region,Ukraine,768
2023-01-01,Bern Region,Serbia,158
2023-01-01,Jura & Three-Lakes,Switzerland,17826
2023-01-01,Jura & Three-Lakes,Germany,2288
2023-01-01,Jura & Three-Lakes,France,3190
2023-01-01,Jura & Three-Lakes,Italy,1281
2023-01-01,Jura & Three-Lakes,Austria,292
2023-01-01,Jura & Three-Lakes,United Kingdom,567
2023-01-01,Jura & Three-Lakes,Irland,98
2023-01-01,Jura & Three-Lakes,Netherlands,261
2023-01-01,Jura & Three-Lakes,Belgium,339
2023-01-01,Jura & Three-Lakes,Luxembourg,40
2023-01-01,Jura & Three-Lakes,Denmark,48
2023-01-01,Jura & Three-Lakes,Sweden,55
2023-01-01,Jura & Three-Lakes,Norway,23
2023-01-01,Jura & Three-Lakes,Finland,301
2023-01-01,Jura & Three-Lakes,Spain,405
2023-01-01,Jura & Three-Lakes,Portugal,164
2023-01-01,Jura & Three-Lakes,Greece,121
2023-01-01,Jura & Three-Lakes,Turkey,61
2023-01-01,Jura & Three-Lakes,Other European countries,184
2023-01-01,Jura & Three-Lakes,Liechtenstein,21
2023-01-01,Jura & Three-Lakes,Iceland,8
2023-01-01,Jura & Three-Lakes,Poland,226
2023-01-01,Jura & Three-Lakes,Hungary,42
2023-01-01,Jura & Three-Lakes,Belarus,0
2023-01-01,Jura & Three-Lakes,Bulgaria,2
2023-01-01,Jura & Three-Lakes,Malta,1
2023-01-01,Jura & Three-Lakes,Cyprus,0
2023-01-01,Jura & Three-Lakes,Chile,0
2023-01-01,Jura & Three-Lakes,United States,757
2023-01-01,Jura & Three-Lakes,Canada,42
2023-01-01,Jura & Three-Lakes,Mexico,19
2023-01-01,Jura & Three-Lakes,Brazil,39
2023-01-01,Jura & Three-Lakes,Argentina,3
2023-01-01,Jura & Three-Lakes,Other South American countries,10
2023-01-01,Jura & Three-Lakes,Other Central American countries,9
2023-01-01,Jura & Three-Lakes,Egypt,3
2023-01-01,Jura & Three-Lakes,Other North African countries,49
2023-01-01,Jura & Three-Lakes,South Africa,2
2023-01-01,Jura & Three-Lakes,Other African countries,16
2023-01-01,Jura & Three-Lakes,Bahrain,0
2023-01-01,Jura & Three-Lakes,Israel,32
2023-01-01,Jura & Three-Lakes,India,59
2023-01-01,Jura & Three-Lakes,Japan,23
2023-01-01,Jura & Three-Lakes,Other South-East Asian countries,43
2023-01-01,Jura & Three-Lakes,Qatar,12
2023-01-01,Jura & Three-Lakes,Kuwait,0
2023-01-01,Jura & Three-Lakes,Australia,38
2023-01-01,Jura & Three-Lakes,China,65
2023-01-01,Jura & Three-Lakes,Hong Kong,18
2023-01-01,Jura & Three-Lakes,Indonesia,77
2023-01-01,Jura & Three-Lakes,South Korea,6
2023-01-01,Jura & Three-Lakes,Malaysia,40
2023-01-01,Jura & Three-Lakes,Philippines,8
2023-01-01,Jura & Three-Lakes,"New Zealand, Oceania",8
2023-01-01,Jura & Three-Lakes,Singapore,10
2023-01-01,Jura & Three-Lakes,Oman,0
2023-01-01,Jura & Three-Lakes,Taiwan (Chinese Taipei),44
2023-01-01,Jura & Three-Lakes,Thailand,73
2023-01-01,Jura & Three-Lakes,Other West Asian countries,28
2023-01-01,Jura & Three-Lakes,Estonia,1
2023-01-01,Jura & Three-Lakes,Latvia,0
2023-01-01,Jura & Three-Lakes,Lithuania,26
2023-01-01,Jura & Three-Lakes,Saudi Arabia,9
2023-01-01,Jura & Three-Lakes,United Arab Emirates,40
2023-01-01,Jura & Three-Lakes,Croatia,2
2023-01-01,Jura & Three-Lakes,Romania,123
2023-01-01,Jura & Three-Lakes,Russia,36
2023-01-01,Jura & Three-Lakes,Slovakia,6
2023-01-01,Jura & Three-Lakes,Slovenia,53
2023-01-01,Jura & Three-Lakes,Czechia,68
2023-01-01,Jura & Three-Lakes,Ukraine,31
2023-01-01,Jura & Three-Lakes,Serbia,6
2023-01-01,Vaud,Switzerland,109909
2023-01-01,Vaud,Germany,4925
2023-01-01,Vaud,France,17051
2023-01-01,Vaud,Italy,3832
2023-01-01,Vaud,Austria,419
2023-01-01,Vaud,United Kingdom,5336
2023-01-01,Vaud,Irland,329
2023-01-01,Vaud,Netherlands,1544
2023-01-01,Vaud,Belgium,2032
2023-01-01,Vaud,Luxembourg,295
2023-01-01,Vaud,Denmark,428
2023-01-01,Vaud,Sweden,357
2023-01-01,Vaud,Norway,244
2023-01-01,Vaud,Finland,283
2023-01-01,Vaud,Spain,1994
2023-01-01,Vaud,Portugal,1173
2023-01-01,Vaud,Greece,583
2023-01-01,Vaud,Turkey,420
2023-01-01,Vaud,Other European countries,486
2023-01-01,Vaud,Liechtenstein,39
2023-01-01,Vaud,Iceland,28
2023-01-01,Vaud,Poland,546
2023-01-01,Vaud,Hungary,270
2023-01-01,Vaud,Belarus,24
2023-01-01,Vaud,Bulgaria,90
2023-01-01,Vaud,Malta,51
2023-01-01,Vaud,Cyprus,62
2023-01-01,Vaud,Chile,51
2023-01-01,Vaud,United States,5546
2023-01-01,Vaud,Canada,551
2023-01-01,Vaud,Mexico,224
2023-01-01,Vaud,Brazil,1467
2023-01-01,Vaud,Argentina,99
2023-01-01,Vaud,Other South American countries,310
2023-01-01,Vaud,Other Central American countries,173
2023-01-01,Vaud,Egypt,148
2023-01-01,Vaud,Other North African countries,252
2023-01-01,Vaud,South Africa,126
2023-01-01,Vaud,Other African countries,599
2023-01-01,Vaud,Bahrain,16
2023-01-01,Vaud,Israel,336
2023-01-01,Vaud,India,567
2023-01-01,Vaud,Japan,291
2023-01-01,Vaud,Other South-East Asian countries,541
2023-01-01,Vaud,Qatar,135
2023-01-01,Vaud,Kuwait,277
2023-01-01,Vaud,Australia,1006
2023-01-01,Vaud,China,882
2023-01-01,Vaud,Hong Kong,128
2023-01-01,Vaud,Indonesia,226
2023-01-01,Vaud,South Korea,334
2023-01-01,Vaud,Malaysia,432
2023-01-01,Vaud,Philippines,203
2023-01-01,Vaud,"New Zealand, Oceania",72
2023-01-01,Vaud,Singapore,242
2023-01-01,Vaud,Oman,26
2023-01-01,Vaud,Taiwan (Chinese Taipei),151
2023-01-01,Vaud,Thailand,408
2023-01-01,Vaud,Other West Asian countries,391
2023-01-01,Vaud,Estonia,101
2023-01-01,Vaud,Latvia,41
2023-01-01,Vaud,Lithuania,59
2023-01-01,Vaud,Saudi Arabia,691
2023-01-01,Vaud,United Arab Emirates,788
2023-01-01,Vaud,Croatia,141
2023-01-01,Vaud,Romania,358
2023-01-01,Vaud,Russia,696
2023-01-01,Vaud,Slovakia,77
2023-01-01,Vaud,Slovenia,102
2023-01-01,Vaud,Czechia,222
2023-01-01,Vaud,Ukraine,468
2023-01-01,Vaud,Serbia,235
2023-01-01,Geneva,Switzerland,55894
2023-01-01,Geneva,Germany,5478
2023-01-01,Geneva,France,22348
2023-01-01,Geneva,Italy,7298
2023-01-01,Geneva,Austria,754
2023-01-01,Geneva,United Kingdom,21158
2023-01-01,Geneva,Irland,1696
2023-01-01,Geneva,Netherlands,2683
2023-01-01,Geneva,Belgium,2459
2023-01-01,Geneva,Luxembourg,527
2023-01-01,Geneva,Denmark,799
2023-01-01,Geneva,Sweden,1274
2023-01-01,Geneva,Norway,571
2023-01-01,Geneva,Finland,605
2023-01-01,Geneva,Spain,5356
2023-01-01,Geneva,Portugal,2852
2023-01-01,Geneva,Greece,1789
2023-01-01,Geneva,Turkey,1591
2023-01-01,Geneva,Other European countries,1727
2023-01-01,Geneva,Liechtenstein,28
2023-01-01,Geneva,Iceland,80
2023-01-01,Geneva,Poland,946
2023-01-01,Geneva,Hungary,459
2023-01-01,Geneva,Belarus,89
2023-01-01,Geneva,Bulgaria,468
2023-01-01,Geneva,Malta,263
2023-01-01,Geneva,Cyprus,420
2023-01-01,Geneva,Chile,264
2023-01-01,Geneva,United States,19848
2023-01-01,Geneva,Canada,2479
2023-01-01,Geneva,Mexico,1441
2023-01-01,Geneva,Brazil,10340
2023-01-01,Geneva,Argentina,691
2023-01-01,Geneva,Other South American countries,1749
2023-01-01,Geneva,Other Central American countries,1244
2023-01-01,Geneva,Egypt,672
2023-01-01,Geneva,Other North African countries,1595
2023-01-01,Geneva,South Africa,782
2023-01-01,Geneva,Other African countries,3155
2023-01-01,Geneva,Bahrain,179
2023-01-01,Geneva,Israel,1751
2023-01-01,Geneva,India,2064
2023-01-01,Geneva,Japan,965
2023-01-01,Geneva,Other South-East Asian countries,2036
2023-01-01,Geneva,Qatar,1436
2023-01-01,Geneva,Kuwait,1762
2023-01-01,Geneva,Australia,4299
2023-01-01,Geneva,China,1587
2023-01-01,Geneva,Hong Kong,514
2023-01-01,Geneva,Indonesia,483
2023-01-01,Geneva,South Korea,762
2023-01-01,Geneva,Malaysia,653
2023-01-01,Geneva,Philippines,544
2023-01-01,Geneva,"New Zealand, Oceania",939
2023-01-01,Geneva,Singapore,1030
2023-01-01,Geneva,Oman,189
2023-01-01,Geneva,Taiwan (Chinese Taipei),237
2023-01-01,Geneva,Thailand,541
2023-01-01,Geneva,Other West Asian countries,1812
2023-01-01,Geneva,Estonia,140
2023-01-01,Geneva,Latvia,142
2023-01-01,Geneva,Lithuania,191
2023-01-01,Geneva,Saudi Arabia,4350
2023-01-01,Geneva,United Arab Emirates,2735
2023-01-01,Geneva,Croatia,210
2023-01-01,Geneva,Romania,905
2023-01-01,Geneva,Russia,1854
2023-01-01,Geneva,Slovakia,190
2023-01-01,Geneva,Slovenia,138
2023-01-01,Geneva,Czechia,356
2023-01-01,Geneva,Ukraine,1474
2023-01-01,Geneva,Serbia,217
2023-01-01,Valais,Switzerland,271847
2023-01-01,Valais,Germany,27530
2023-01-01,Valais,France,13349
2023-01-01,Valais,Italy,5654
2023-01-01,Valais,Austria,1120
2023-01-01,Valais,United Kingdom,25701
2023-01-01,Valais,Irland,1372
2023-01-01,Valais,Netherlands,10553
2023-01-01,Valais,Belgium,16775
2023-01-01,Valais,Luxembourg,1925
2023-01-01,Valais,Denmark,2066
2023-01-01,Valais,Sweden,2296
2023-01-01,Valais,Norway,597
2023-01-01,Valais,Finland,602
2023-01-01,Valais,Spain,2967
2023-01-01,Valais,Portugal,1126
2023-01-01,Valais,Greece,1592
2023-01-01,Valais,Turkey,1125
2023-01-01,Valais,Other European countries,479
2023-01-01,Valais,Liechtenstein,75
2023-01-01,Valais,Iceland,163
2023-01-01,Valais,Poland,1147
2023-01-01,Valais,Hungary,628
2023-01-01,Valais,Belarus,120
2023-01-01,Valais,Bulgaria,258
2023-01-01,Valais,Malta,96
2023-01-01,Valais,Cyprus,273
2023-01-01,Valais,Chile,151
2023-01-01,Valais,United States,26708
2023-01-01,Valais,Canada,2871
2023-01-01,Valais,Mexico,934
2023-01-01,Valais,Brazil,5550
2023-01-01,Valais,Argentina,474
2023-01-01,Valais,Other South American countries,1650
2023-01-01,Valais,Other Central American countries,586
2023-01-01,Valais,Egypt,362
2023-01-01,Valais,Other North African countries,104
2023-01-01,Valais,South Africa,481
2023-01-01,Valais,Other African countries,251
2023-01-01,Valais,Bahrain,25
2023-01-01,Valais,Israel,847
2023-01-01,Valais,India,629
2023-01-01,Valais,Japan,361
2023-01-01,Valais,Other South-East Asian countries,679
2023-01-01,Valais,Qatar,138
2023-01-01,Valais,Kuwait,324
2023-01-01,Valais,Australia,9793
2023-01-01,Valais,China,1149
2023-01-01,Valais,Hong Kong,1232
2023-01-01,Valais,Indonesia,1021
2023-01-01,Valais,South Korea,1025
2023-01-01,Valais,Malaysia,1239
2023-01-01,Valais,Philippines,238
2023-01-01,Valais,"New Zealand, Oceania",344
2023-01-01,Valais,Singapore,1807
2023-01-01,Valais,Oman,38
2023-01-01,Valais,Taiwan (Chinese Taipei),1615
2023-01-01,Valais,Thailand,1564
2023-01-01,Valais,Other West Asian countries,672
2023-01-01,Valais,Estonia,146
2023-01-01,Valais,Latvia,144
2023-01-01,Valais,Lithuania,848
2023-01-01,Valais,Saudi Arabia,763
2023-01-01,Valais,United Arab Emirates,2943
2023-01-01,Valais,Croatia,1053
2023-01-01,Valais,Romania,876
2023-01-01,Valais,Russia,3107
2023-01-01,Valais,Slovakia,193
2023-01-01,Valais,Slovenia,289
2023-01-01,Valais,Czechia,585
2023-01-01,Valais,Ukraine,816
2023-01-01,Valais,Serbia,395
2023-01-01,Ticino,Switzerland,34301
2023-01-01,Ticino,Germany,4179
2023-01-01,Ticino,France,1304
2023-01-01,Ticino,Italy,11395
2023-01-01,Ticino,Austria,242
2023-01-01,Ticino,United Kingdom,852
2023-01-01,Ticino,Irland,72
2023-01-01,Ticino,Netherlands,614
2023-01-01,Ticino,Belgium,307
2023-01-01,Ticino,Luxembourg,57
2023-01-01,Ticino,Denmark,73
2023-01-01,Ticino,Sweden,94
2023-01-01,Ticino,Norway,78
2023-01-01,Ticino,Finland,82
2023-01-01,Ticino,Spain,495
2023-01-01,Ticino,Portugal,268
2023-01-01,Ticino,Greece,114
2023-01-01,Ticino,Turkey,216
2023-01-01,Ticino,Other European countries,329
2023-01-01,Ticino,Liechtenstein,80
2023-01-01,Ticino,Iceland,0
2023-01-01,Ticino,Poland,243
2023-01-01,Ticino,Hungary,89
2023-01-01,Ticino,Belarus,41
2023-01-01,Ticino,Bulgaria,66
2023-01-01,Ticino,Malta,50
2023-01-01,Ticino,Cyprus,21
2023-01-01,Ticino,Chile,22
2023-01-01,Ticino,United States,1185
2023-01-01,Ticino,Canada,151
2023-01-01,Ticino,Mexico,45
2023-01-01,Ticino,Brazil,411
2023-01-01,Ticino,Argentina,58
2023-01-01,Ticino,Other South American countries,98
2023-01-01,Ticino,Other Central American countries,103
2023-01-01,Ticino,Egypt,40
2023-01-01,Ticino,Other North African countries,62
2023-01-01,Ticino,South Africa,43
2023-01-01,Ticino,Other African countries,152
2023-01-01,Ticino,Bahrain,0
2023-01-01,Ticino,Israel,198
2023-01-01,Ticino,India,86
2023-01-01,Ticino,Japan,100
2023-01-01,Ticino,Other South-East Asian countries,95
2023-01-01,Ticino,Qatar,72
2023-01-01,Ticino,Kuwait,139
2023-01-01,Ticino,Australia,150
2023-01-01,Ticino,China,167
2023-01-01,Ticino,Hong Kong,63
2023-01-01,Ticino,Indonesia,187
2023-01-01,Ticino,South Korea,22
2023-01-01,Ticino,Malaysia,49
2023-01-01,Ticino,Philippines,71
2023-01-01,Ticino,"New Zealand, Oceania",27
2023-01-01,Ticino,Singapore,50
2023-01-01,Ticino,Oman,1
2023-01-01,Ticino,Taiwan (Chinese Taipei),107
2023-01-01,Ticino,Thailand,104
2023-01-01,Ticino,Other West Asian countries,96
2023-01-01,Ticino,Estonia,29
2023-01-01,Ticino,Latvia,23
2023-01-01,Ticino,Lithuania,17
2023-01-01,Ticino,Saudi Arabia,119
2023-01-01,Ticino,United Arab Emirates,201
2023-01-01,Ticino,Croatia,99
2023-01-01,Ticino,Romania,290
2023-01-01,Ticino,Russia,347
2023-01-01,Ticino,Slovakia,26
2023-01-01,Ticino,Slovenia,46
2023-01-01,Ticino,Czechia,141
2023-01-01,Ticino,Ukraine,366
2023-01-01,Ticino,Serbia,86
2023-01-01,Fribourg Region,Switzerland,20029
2023-01-01,Fribourg Region,Germany,1559
2023-01-01,Fribourg Region,France,2400
2023-01-01,Fribourg Region,Italy,760
2023-01-01,Fribourg Region,Austria,122
2023-01-01,Fribourg Region,United Kingdom,483
2023-01-01,Fribourg Region,Irland,8
2023-01-01,Fribourg Region,Netherlands,303
2023-01-01,Fribourg Region,Belgium,321
2023-01-01,Fribourg Region,Luxembourg,48
2023-01-01,Fribourg Region,Denmark,25
2023-01-01,Fribourg Region,Sweden,35
2023-01-01,Fribourg Region,Norway,1
2023-01-01,Fribourg Region,Finland,6
2023-01-01,Fribourg Region,Spain,408
2023-01-01,Fribourg Region,Portugal,163
2023-01-01,Fribourg Region,Greece,3
2023-01-01,Fribourg Region,Turkey,31
2023-01-01,Fribourg Region,Other European countries,82
2023-01-01,Fribourg Region,Liechtenstein,8
2023-01-01,Fribourg Region,Iceland,0
2023-01-01,Fribourg Region,Poland,71
2023-01-01,Fribourg Region,Hungary,31
2023-01-01,Fribourg Region,Belarus,0
2023-01-01,Fribourg Region,Bulgaria,5
2023-01-01,Fribourg Region,Malta,22
2023-01-01,Fribourg Region,Cyprus,9
2023-01-01,Fribourg Region,Chile,22
2023-01-01,Fribourg Region,United States,187
2023-01-01,Fribourg Region,Canada,44
2023-01-01,Fribourg Region,Mexico,3
2023-01-01,Fribourg Region,Brazil,114
2023-01-01,Fribourg Region,Argentina,9
2023-01-01,Fribourg Region,Other South American countries,21
2023-01-01,Fribourg Region,Other Central American countries,19
2023-01-01,Fribourg Region,Egypt,4
2023-01-01,Fribourg Region,Other North African countries,4
2023-01-01,Fribourg Region,South Africa,1
2023-01-01,Fribourg Region,Other African countries,13
2023-01-01,Fribourg Region,Bahrain,0
2023-01-01,Fribourg Region,Israel,18
2023-01-01,Fribourg Region,India,45
2023-01-01,Fribourg Region,Japan,3
2023-01-01,Fribourg Region,Other South-East Asian countries,16
2023-01-01,Fribourg Region,Qatar,0
2023-01-01,Fribourg Region,Kuwait,9
2023-01-01,Fribourg Region,Australia,9
2023-01-01,Fribourg Region,China,53
2023-01-01,Fribourg Region,Hong Kong,4
2023-01-01,Fribourg Region,Indonesia,29
2023-01-01,Fribourg Region,South Korea,9
2023-01-01,Fribourg Region,Malaysia,0
2023-01-01,Fribourg Region,Philippines,30
2023-01-01,Fribourg Region,"New Zealand, Oceania",5
2023-01-01,Fribourg Region,Singapore,7
2023-01-01,Fribourg Region,Oman,0
2023-01-01,Fribourg Region,Taiwan (Chinese Taipei),2
2023-01-01,Fribourg Region,Thailand,3
2023-01-01,Fribourg Region,Other West Asian countries,9
2023-01-01,Fribourg Region,Estonia,0
2023-01-01,Fribourg Region,Latvia,6
2023-01-01,Fribourg Region,Lithuania,11
2023-01-01,Fribourg Region,Saudi Arabia,6
2023-01-01,Fribourg Region,United Arab Emirates,40
2023-01-01,Fribourg Region,Croatia,225
2023-01-01,Fribourg Region,Romania,67
2023-01-01,Fribourg Region,Russia,36
2023-01-01,Fribourg Region,Slovakia,8
2023-01-01,Fribourg Region,Slovenia,3
2023-01-01,Fribourg Region,Czechia,33
2023-01-01,Fribourg Region,Ukraine,43
2023-01-01,Fribourg Region,Serbia,23
2023-01-01,Aargau and Solothurn Region,Switzerland,42808
2023-01-01,Aargau and Solothurn Region,Germany,9567
2023-01-01,Aargau and Solothurn Region,France,1402
2023-01-01,Aargau and Solothurn Region,Italy,2566
2023-01-01,Aargau and Solothurn Region,Austria,1092
2023-01-01,Aargau and Solothurn Region,United Kingdom,739
2023-01-01,Aargau and Solothurn Region,Irland,129
2023-01-01,Aargau and Solothurn Region,Netherlands,950
2023-01-01,Aargau and Solothurn Region,Belgium,432
2023-01-01,Aargau and Solothurn Region,Luxembourg,90
2023-01-01,Aargau and Solothurn Region,Denmark,118
2023-01-01,Aargau and Solothurn Region,Sweden,197
